"DATE","REGION","AGEGROUP","Female","Male","All"
2020-04-03,"Brussels","30-39",10.5714285714286,7.57142857142857,18.1428571428571
2020-04-03,"Brussels","40-49",11,9.42857142857143,20.4285714285714
2020-04-03,"Brussels","50-59",10,14.4285714285714,24.4285714285714
2020-04-03,"Brussels","60-69",7.71428571428571,12.4285714285714,20.1428571428571
2020-04-03,"Brussels","70-79",7.42857142857143,12,19.4285714285714
2020-04-03,"Brussels","80-89",13,7.57142857142857,20.5714285714286
2020-04-03,"Brussels","90+",6,3,9
2020-04-03,"Flanders","0-9",0.714285714285714,1.28571428571429,2
2020-04-03,"Flanders","10-19",4.28571428571429,2,6.28571428571429
2020-04-03,"Flanders","20-29",49.8571428571429,15.2857142857143,65.1428571428571
2020-04-03,"Flanders","30-39",47.7142857142857,18.2857142857143,66
2020-04-03,"Flanders","40-49",59.7142857142857,32.7142857142857,92.4285714285714
2020-04-03,"Flanders","50-59",78.7142857142857,55.7142857142857,134.428571428571
2020-04-03,"Flanders","60-69",33.7142857142857,50.8571428571429,84.5714285714286
2020-04-03,"Flanders","70-79",45.1428571428571,50.5714285714286,95.7142857142857
2020-04-03,"Flanders","80-89",86.8571428571429,58.8571428571429,145.714285714286
2020-04-03,"Flanders","90+",48.7142857142857,20.8571428571429,69.5714285714286
2020-04-03,"Wallonia","0-9",1.85714285714286,1.28571428571429,3.14285714285714
2020-04-03,"Wallonia","10-19",1.28571428571429,1.14285714285714,2.42857142857143
2020-04-03,"Wallonia","20-29",24.4285714285714,7.28571428571429,31.7142857142857
2020-04-03,"Wallonia","30-39",40.5714285714286,11.8571428571429,52.4285714285714
2020-04-03,"Wallonia","40-49",41,26,67
2020-04-03,"Wallonia","50-59",38.4285714285714,28,66.4285714285714
2020-04-03,"Wallonia","60-69",21.5714285714286,30.5714285714286,52.1428571428571
2020-04-03,"Wallonia","70-79",25.8571428571429,27.7142857142857,53.5714285714286
2020-04-03,"Wallonia","80-89",47.1428571428571,33.1428571428571,80.2857142857143
2020-04-03,"Wallonia","90+",27.5714285714286,8.28571428571429,35.8571428571429
2020-04-04,"Brussels","10-19",0.285714285714286,0.857142857142857,1.14285714285714
2020-04-04,"Brussels","20-29",9,3,12
2020-04-04,"Brussels","30-39",9.42857142857143,7.14285714285714,16.5714285714286
2020-04-04,"Brussels","40-49",10,8.57142857142857,18.5714285714286
2020-04-04,"Brussels","50-59",9.71428571428571,13.8571428571429,23.5714285714286
2020-04-04,"Brussels","60-69",7.71428571428571,10.1428571428571,17.8571428571429
2020-04-04,"Brussels","70-79",7.14285714285714,11.5714285714286,18.7142857142857
2020-04-04,"Brussels","80-89",13.4285714285714,8,21.4285714285714
2020-04-04,"Brussels","90+",6.28571428571429,3.28571428571429,9.57142857142857
2020-04-04,"Flanders","0-9",0.857142857142857,1.28571428571429,2.14285714285714
2020-04-04,"Flanders","10-19",4.28571428571429,1.85714285714286,6.14285714285714
2020-04-04,"Flanders","20-29",52.5714285714286,15.5714285714286,68.1428571428571
2020-04-04,"Flanders","30-39",46.8571428571429,17.1428571428571,64
2020-04-04,"Flanders","40-49",59,32.5714285714286,91.5714285714286
2020-04-04,"Flanders","50-59",78.8571428571429,54.4285714285714,133.285714285714
2020-04-04,"Flanders","60-69",31.5714285714286,50.1428571428571,81.7142857142857
2020-04-04,"Flanders","70-79",45.4285714285714,49.4285714285714,94.8571428571429
2020-04-04,"Flanders","80-89",92.5714285714286,59.7142857142857,152.285714285714
2020-04-04,"Flanders","90+",53.5714285714286,23.4285714285714,77
2020-04-04,"Wallonia","0-9",1.71428571428571,1.42857142857143,3.14285714285714
2020-04-04,"Wallonia","10-19",1.28571428571429,1.14285714285714,2.42857142857143
2020-04-04,"Wallonia","20-29",25.8571428571429,8.28571428571429,34.1428571428571
2020-04-04,"Wallonia","30-39",40.1428571428571,12.1428571428571,52.2857142857143
2020-04-04,"Wallonia","40-49",40.8571428571429,25.2857142857143,66.1428571428571
2020-04-04,"Wallonia","50-59",39.7142857142857,27.7142857142857,67.4285714285714
2020-04-04,"Wallonia","60-69",21.5714285714286,29.4285714285714,51
2020-04-04,"Wallonia","70-79",25.8571428571429,28.2857142857143,54.1428571428571
2020-04-04,"Wallonia","80-89",50.8571428571429,33,83.8571428571429
2020-04-04,"Wallonia","90+",29,8.57142857142857,37.5714285714286
2020-04-05,"Brussels","20-29",7.42857142857143,2.85714285714286,10.2857142857143
2020-04-05,"Brussels","30-39",10.2857142857143,6.28571428571429,16.5714285714286
2020-04-05,"Brussels","40-49",8.42857142857143,8.28571428571429,16.7142857142857
2020-04-05,"Brussels","50-59",8.42857142857143,13.7142857142857,22.1428571428571
2020-04-05,"Brussels","60-69",8.57142857142857,10.2857142857143,18.8571428571429
2020-04-05,"Brussels","70-79",8,11.8571428571429,19.8571428571429
2020-04-05,"Brussels","80-89",13,9,22
2020-04-05,"Brussels","90+",6.71428571428571,3.57142857142857,10.2857142857143
2020-04-05,"Flanders","0-9",0.857142857142857,1.28571428571429,2.14285714285714
2020-04-05,"Flanders","10-19",4.14285714285714,1.85714285714286,6
2020-04-05,"Flanders","20-29",49.8571428571429,15.4285714285714,65.2857142857143
2020-04-05,"Flanders","30-39",46.5714285714286,16.1428571428571,62.7142857142857
2020-04-05,"Flanders","40-49",58.2857142857143,31.5714285714286,89.8571428571429
2020-04-05,"Flanders","50-59",79.4285714285714,54.5714285714286,134
2020-04-05,"Flanders","60-69",31.4285714285714,49.1428571428571,80.5714285714286
2020-04-05,"Flanders","70-79",44.8571428571429,49.2857142857143,94.1428571428571
2020-04-05,"Flanders","80-89",94.1428571428571,59.2857142857143,153.428571428571
2020-04-05,"Flanders","90+",53.7142857142857,23.1428571428571,76.8571428571429
2020-04-05,"Wallonia","0-9",1.85714285714286,1.42857142857143,3.28571428571429
2020-04-05,"Wallonia","10-19",1.71428571428571,1,2.71428571428571
2020-04-05,"Wallonia","20-29",25.7142857142857,8.57142857142857,34.2857142857143
2020-04-05,"Wallonia","30-39",41.5714285714286,12.2857142857143,53.8571428571429
2020-04-05,"Wallonia","40-49",41.1428571428571,24.4285714285714,65.5714285714286
2020-04-05,"Wallonia","50-59",40.8571428571429,27.2857142857143,68.1428571428571
2020-04-05,"Wallonia","60-69",20.8571428571429,29,49.8571428571429
2020-04-05,"Wallonia","70-79",26.2857142857143,28.5714285714286,54.8571428571429
2020-04-05,"Wallonia","80-89",51.2857142857143,33.4285714285714,84.7142857142857
2020-04-05,"Wallonia","90+",29.8571428571429,8.71428571428571,38.5714285714286
2020-04-06,"Brussels","0-9",0.714285714285714,1,1.71428571428571
2020-04-06,"Brussels","10-19",0.714285714285714,0.857142857142857,1.57142857142857
2020-04-06,"Brussels","20-29",7.57142857142857,2.28571428571429,9.85714285714286
2020-04-06,"Brussels","30-39",9.85714285714286,6.85714285714286,16.7142857142857
2020-04-06,"Brussels","40-49",9.28571428571429,7.85714285714286,17.1428571428571
2020-04-06,"Brussels","50-59",9,12.2857142857143,21.2857142857143
2020-04-06,"Brussels","60-69",8.85714285714286,9.85714285714286,18.7142857142857
2020-04-06,"Brussels","70-79",8.85714285714286,10.5714285714286,19.4285714285714
2020-04-06,"Brussels","80-89",13.8571428571429,10.4285714285714,24.2857142857143
2020-04-06,"Brussels","90+",8.42857142857143,4.42857142857143,12.8571428571429
2020-04-06,"Flanders","0-9",1.14285714285714,1.28571428571429,2.42857142857143
2020-04-06,"Flanders","10-19",3.85714285714286,1.71428571428571,5.57142857142857
2020-04-06,"Flanders","20-29",49.8571428571429,14.5714285714286,64.4285714285714
2020-04-06,"Flanders","30-39",50.2857142857143,18.5714285714286,68.8571428571429
2020-04-06,"Flanders","40-49",57.5714285714286,27.4285714285714,85
2020-04-06,"Flanders","50-59",79,51.2857142857143,130.285714285714
2020-04-06,"Flanders","60-69",30.1428571428571,47.2857142857143,77.4285714285714
2020-04-06,"Flanders","70-79",46.4285714285714,50,96.4285714285714
2020-04-06,"Flanders","80-89",101.285714285714,62.7142857142857,164
2020-04-06,"Flanders","90+",60.7142857142857,24.1428571428571,84.8571428571429
2020-04-06,"Wallonia","10-19",1.71428571428571,1.14285714285714,2.85714285714286
2020-04-06,"Wallonia","20-29",27.5714285714286,9.14285714285714,36.7142857142857
2020-04-06,"Wallonia","30-39",41.2857142857143,11.7142857142857,53
2020-04-06,"Wallonia","40-49",42.4285714285714,21.2857142857143,63.7142857142857
2020-04-06,"Wallonia","50-59",38.5714285714286,26.8571428571429,65.4285714285714
2020-04-06,"Wallonia","60-69",20.2857142857143,27.2857142857143,47.5714285714286
2020-04-06,"Wallonia","70-79",25.1428571428571,29.1428571428571,54.2857142857143
2020-04-06,"Wallonia","80-89",58.8571428571429,34.2857142857143,93.1428571428571
2020-04-06,"Wallonia","90+",32.7142857142857,10.5714285714286,43.2857142857143
2020-04-07,"Brussels","0-9",0.714285714285714,1.14285714285714,1.85714285714286
2020-04-07,"Brussels","20-29",7,2.14285714285714,9.14285714285714
2020-04-07,"Brussels","30-39",8.85714285714286,5.42857142857143,14.2857142857143
2020-04-07,"Brussels","40-49",8.42857142857143,6.85714285714286,15.2857142857143
2020-04-07,"Brussels","50-59",9.85714285714286,10.4285714285714,20.2857142857143
2020-04-07,"Brussels","60-69",7.57142857142857,9.14285714285714,16.7142857142857
2020-04-07,"Brussels","70-79",9.57142857142857,10.7142857142857,20.2857142857143
2020-04-07,"Brussels","80-89",14.4285714285714,11,25.4285714285714
2020-04-07,"Brussels","90+",9.14285714285714,4.71428571428571,13.8571428571429
2020-04-07,"Flanders","0-9",1.42857142857143,1.28571428571429,2.71428571428571
2020-04-07,"Flanders","10-19",2.85714285714286,1.42857142857143,4.28571428571429
2020-04-07,"Flanders","20-29",47.7142857142857,14.5714285714286,62.2857142857143
2020-04-07,"Flanders","30-39",52.8571428571429,17.7142857142857,70.5714285714286
2020-04-07,"Flanders","40-49",58.8571428571429,26.1428571428571,85
2020-04-07,"Flanders","50-59",74.7142857142857,47.5714285714286,122.285714285714
2020-04-07,"Flanders","60-69",29.5714285714286,42.8571428571429,72.4285714285714
2020-04-07,"Flanders","70-79",44,47.2857142857143,91.2857142857143
2020-04-07,"Flanders","80-89",106.142857142857,66.4285714285714,172.571428571429
2020-04-07,"Flanders","90+",64,24.5714285714286,88.5714285714286
2020-04-07,"Wallonia","10-19",2.14285714285714,1.14285714285714,3.28571428571429
2020-04-07,"Wallonia","20-29",26.5714285714286,9.71428571428571,36.2857142857143
2020-04-07,"Wallonia","30-39",38.5714285714286,11.4285714285714,50
2020-04-07,"Wallonia","40-49",43.7142857142857,22.4285714285714,66.1428571428571
2020-04-07,"Wallonia","50-59",38,27,65
2020-04-07,"Wallonia","60-69",18.5714285714286,26.2857142857143,44.8571428571429
2020-04-07,"Wallonia","70-79",23.8571428571429,28.5714285714286,52.4285714285714
2020-04-07,"Wallonia","80-89",55.5714285714286,32.2857142857143,87.8571428571429
2020-04-07,"Wallonia","90+",29.8571428571429,10,39.8571428571429
2020-04-08,"Brussels","10-19",0.857142857142857,0.857142857142857,1.71428571428571
2020-04-08,"Brussels","20-29",7,1.57142857142857,8.57142857142857
2020-04-08,"Brussels","30-39",9,4.42857142857143,13.4285714285714
2020-04-08,"Brussels","40-49",8.85714285714286,6.85714285714286,15.7142857142857
2020-04-08,"Brussels","50-59",10.5714285714286,10.4285714285714,21
2020-04-08,"Brussels","60-69",6.71428571428571,9.14285714285714,15.8571428571429
2020-04-08,"Brussels","70-79",10,10.1428571428571,20.1428571428571
2020-04-08,"Brussels","80-89",16.2857142857143,11.5714285714286,27.8571428571429
2020-04-08,"Brussels","90+",11.5714285714286,5,16.5714285714286
2020-04-08,"Flanders","0-9",1.57142857142857,1.71428571428571,3.28571428571429
2020-04-08,"Flanders","10-19",2.42857142857143,1.14285714285714,3.57142857142857
2020-04-08,"Flanders","20-29",44,13.7142857142857,57.7142857142857
2020-04-08,"Flanders","30-39",53.2857142857143,15.7142857142857,69
2020-04-08,"Flanders","40-49",59.4285714285714,25,84.4285714285714
2020-04-08,"Flanders","50-59",74.8571428571429,42.5714285714286,117.428571428571
2020-04-08,"Flanders","60-69",28.7142857142857,40.2857142857143,69
2020-04-08,"Flanders","70-79",45.4285714285714,46.5714285714286,92
2020-04-08,"Flanders","80-89",114.285714285714,71,185.285714285714
2020-04-08,"Flanders","90+",74.5714285714286,26.5714285714286,101.142857142857
2020-04-08,"Wallonia","0-9",2.14285714285714,1.71428571428571,3.85714285714286
2020-04-08,"Wallonia","10-19",2.28571428571429,0.857142857142857,3.14285714285714
2020-04-08,"Wallonia","20-29",29,9.42857142857143,38.4285714285714
2020-04-08,"Wallonia","30-39",38.8571428571429,12,50.8571428571429
2020-04-08,"Wallonia","40-49",44.4285714285714,19.7142857142857,64.1428571428571
2020-04-08,"Wallonia","50-59",41.5714285714286,24,65.5714285714286
2020-04-08,"Wallonia","60-69",17,25.2857142857143,42.2857142857143
2020-04-08,"Wallonia","70-79",23.1428571428571,28.4285714285714,51.5714285714286
2020-04-08,"Wallonia","80-89",57.4285714285714,29.2857142857143,86.7142857142857
2020-04-08,"Wallonia","90+",28.5714285714286,9.28571428571429,37.8571428571429
2020-04-09,"Brussels","0-9",0.571428571428571,1,1.57142857142857
2020-04-09,"Brussels","10-19",1,0.714285714285714,1.71428571428571
2020-04-09,"Brussels","20-29",7,1.71428571428571,8.71428571428571
2020-04-09,"Brussels","30-39",7.57142857142857,4,11.5714285714286
2020-04-09,"Brussels","40-49",8.42857142857143,6,14.4285714285714
2020-04-09,"Brussels","50-59",10,9.14285714285714,19.1428571428571
2020-04-09,"Brussels","60-69",6.71428571428571,8.71428571428571,15.4285714285714
2020-04-09,"Brussels","70-79",9.42857142857143,9.28571428571429,18.7142857142857
2020-04-09,"Brussels","80-89",18.4285714285714,12.8571428571429,31.2857142857143
2020-04-09,"Brussels","90+",14.4285714285714,6.28571428571429,20.7142857142857
2020-04-09,"Flanders","0-9",1.71428571428571,1.71428571428571,3.42857142857143
2020-04-09,"Flanders","10-19",2.85714285714286,1.85714285714286,4.71428571428571
2020-04-09,"Flanders","20-29",47.4285714285714,14.5714285714286,62
2020-04-09,"Flanders","30-39",53.7142857142857,15.2857142857143,69
2020-04-09,"Flanders","40-49",61,23.8571428571429,84.8571428571429
2020-04-09,"Flanders","50-59",75.7142857142857,39.5714285714286,115.285714285714
2020-04-09,"Flanders","60-69",28.5714285714286,38.1428571428571,66.7142857142857
2020-04-09,"Flanders","70-79",51.4285714285714,48.8571428571429,100.285714285714
2020-04-09,"Flanders","80-89",151.571428571429,79.1428571428571,230.714285714286
2020-04-09,"Flanders","90+",98.1428571428571,30.7142857142857,128.857142857143
2020-04-09,"Wallonia","0-9",2.14285714285714,1.85714285714286,4
2020-04-09,"Wallonia","10-19",1.85714285714286,0.714285714285714,2.57142857142857
2020-04-09,"Wallonia","20-29",34.8571428571429,9.57142857142857,44.4285714285714
2020-04-09,"Wallonia","30-39",42.5714285714286,13.7142857142857,56.2857142857143
2020-04-09,"Wallonia","40-49",51.1428571428571,19.1428571428571,70.2857142857143
2020-04-09,"Wallonia","50-59",46.2857142857143,23.1428571428571,69.4285714285714
2020-04-09,"Wallonia","60-69",18.4285714285714,24,42.4285714285714
2020-04-09,"Wallonia","70-79",24,27.8571428571429,51.8571428571429
2020-04-09,"Wallonia","80-89",60.1428571428571,28.5714285714286,88.7142857142857
2020-04-09,"Wallonia","90+",28.7142857142857,9,37.7142857142857
2020-04-10,"Brussels","0-9",0.571428571428571,0.714285714285714,1.28571428571429
2020-04-10,"Brussels","10-19",0.857142857142857,0.714285714285714,1.57142857142857
2020-04-10,"Brussels","20-29",7,2,9
2020-04-10,"Brussels","30-39",8.14285714285714,3.57142857142857,11.7142857142857
2020-04-10,"Brussels","40-49",8.71428571428571,5.85714285714286,14.5714285714286
2020-04-10,"Brussels","50-59",9.28571428571429,7.57142857142857,16.8571428571429
2020-04-10,"Brussels","60-69",6,7.42857142857143,13.4285714285714
2020-04-10,"Brussels","70-79",8.28571428571429,8.42857142857143,16.7142857142857
2020-04-10,"Brussels","80-89",19.1428571428571,12.8571428571429,32
2020-04-10,"Brussels","90+",16,6,22
2020-04-10,"Flanders","0-9",1.57142857142857,1.57142857142857,3.14285714285714
2020-04-10,"Flanders","10-19",3.42857142857143,2.14285714285714,5.57142857142857
2020-04-10,"Flanders","20-29",54.2857142857143,14.4285714285714,68.7142857142857
2020-04-10,"Flanders","30-39",58.5714285714286,14.4285714285714,73
2020-04-10,"Flanders","40-49",68.7142857142857,21.2857142857143,90
2020-04-10,"Flanders","50-59",84,41.8571428571429,125.857142857143
2020-04-10,"Flanders","60-69",32.4285714285714,34.2857142857143,66.7142857142857
2020-04-10,"Flanders","70-79",54,51.5714285714286,105.571428571429
2020-04-10,"Flanders","80-89",176.142857142857,86.7142857142857,262.857142857143
2020-04-10,"Flanders","90+",116.428571428571,34.7142857142857,151.142857142857
2020-04-10,"Wallonia","0-9",2,1.71428571428571,3.71428571428571
2020-04-10,"Wallonia","10-19",2.42857142857143,1.14285714285714,3.57142857142857
2020-04-10,"Wallonia","20-29",37.8571428571429,11,48.8571428571429
2020-04-10,"Wallonia","30-39",47.4285714285714,13.4285714285714,60.8571428571429
2020-04-10,"Wallonia","40-49",55.7142857142857,17.8571428571429,73.5714285714286
2020-04-10,"Wallonia","50-59",47.5714285714286,24.1428571428571,71.7142857142857
2020-04-10,"Wallonia","60-69",16.5714285714286,21.1428571428571,37.7142857142857
2020-04-10,"Wallonia","70-79",22.8571428571429,26.5714285714286,49.4285714285714
2020-04-10,"Wallonia","80-89",60.1428571428571,26.8571428571429,87
2020-04-10,"Wallonia","90+",28.4285714285714,8.57142857142857,37
2020-04-11,"Brussels","20-29",6,2,8
2020-04-11,"Brussels","30-39",8.14285714285714,4.14285714285714,12.2857142857143
2020-04-11,"Brussels","40-49",8.28571428571429,5.42857142857143,13.7142857142857
2020-04-11,"Brussels","50-59",9.28571428571429,6.42857142857143,15.7142857142857
2020-04-11,"Brussels","60-69",4.85714285714286,8.14285714285714,13
2020-04-11,"Brussels","70-79",8.42857142857143,8,16.4285714285714
2020-04-11,"Brussels","80-89",18.4285714285714,12.4285714285714,30.8571428571429
2020-04-11,"Brussels","90+",16.5714285714286,5.85714285714286,22.4285714285714
2020-04-11,"Flanders","10-19",4.42857142857143,2.14285714285714,6.57142857142857
2020-04-11,"Flanders","20-29",56.5714285714286,14.1428571428571,70.7142857142857
2020-04-11,"Flanders","30-39",60.4285714285714,13.5714285714286,74
2020-04-11,"Flanders","40-49",68,19.7142857142857,87.7142857142857
2020-04-11,"Flanders","50-59",83.4285714285714,38.1428571428571,121.571428571429
2020-04-11,"Flanders","60-69",33.5714285714286,32.8571428571429,66.4285714285714
2020-04-11,"Flanders","70-79",55,50.2857142857143,105.285714285714
2020-04-11,"Flanders","80-89",188.285714285714,88.2857142857143,276.571428571429
2020-04-11,"Flanders","90+",124.285714285714,34.5714285714286,158.857142857143
2020-04-11,"Wallonia","10-19",2.57142857142857,1.28571428571429,3.85714285714286
2020-04-11,"Wallonia","20-29",37.8571428571429,10.1428571428571,48
2020-04-11,"Wallonia","30-39",48.2857142857143,13.8571428571429,62.1428571428571
2020-04-11,"Wallonia","40-49",56.4285714285714,17,73.4285714285714
2020-04-11,"Wallonia","50-59",46,23.5714285714286,69.5714285714286
2020-04-11,"Wallonia","60-69",16.7142857142857,21.2857142857143,38
2020-04-11,"Wallonia","70-79",23.7142857142857,25.7142857142857,49.4285714285714
2020-04-11,"Wallonia","80-89",61.4285714285714,27.2857142857143,88.7142857142857
2020-04-11,"Wallonia","90+",29.8571428571429,8.85714285714286,38.7142857142857
2020-04-12,"Brussels","20-29",6.14285714285714,2.42857142857143,8.57142857142857
2020-04-12,"Brussels","30-39",7.14285714285714,4.14285714285714,11.2857142857143
2020-04-12,"Brussels","40-49",9,5.14285714285714,14.1428571428571
2020-04-12,"Brussels","50-59",9.28571428571429,5.28571428571429,14.5714285714286
2020-04-12,"Brussels","60-69",4.28571428571429,8.28571428571429,12.5714285714286
2020-04-12,"Brussels","70-79",7.57142857142857,7.28571428571429,14.8571428571429
2020-04-12,"Brussels","80-89",19,11.7142857142857,30.7142857142857
2020-04-12,"Brussels","90+",16.5714285714286,5.85714285714286,22.4285714285714
2020-04-12,"Flanders","10-19",4.42857142857143,2.42857142857143,6.85714285714286
2020-04-12,"Flanders","20-29",57,14,71
2020-04-12,"Flanders","30-39",60.2857142857143,13.7142857142857,74
2020-04-12,"Flanders","40-49",66.5714285714286,18.1428571428571,84.7142857142857
2020-04-12,"Flanders","50-59",81.2857142857143,37.1428571428571,118.428571428571
2020-04-12,"Flanders","60-69",33.1428571428571,31.1428571428571,64.2857142857143
2020-04-12,"Flanders","70-79",55.2857142857143,49.7142857142857,105
2020-04-12,"Flanders","80-89",190.714285714286,86.1428571428571,276.857142857143
2020-04-12,"Flanders","90+",127.428571428571,35,162.428571428571
2020-04-12,"Wallonia","0-9",1.71428571428571,1.28571428571429,3
2020-04-12,"Wallonia","20-29",37.8571428571429,9.57142857142857,47.4285714285714
2020-04-12,"Wallonia","30-39",47,14.2857142857143,61.2857142857143
2020-04-12,"Wallonia","40-49",54.1428571428571,16,70.1428571428571
2020-04-12,"Wallonia","50-59",44,22.7142857142857,66.7142857142857
2020-04-12,"Wallonia","60-69",16,19.8571428571429,35.8571428571429
2020-04-12,"Wallonia","70-79",23.5714285714286,24.4285714285714,48
2020-04-12,"Wallonia","80-89",62,26.1428571428571,88.1428571428571
2020-04-12,"Wallonia","90+",30.1428571428571,9,39.1428571428571
2020-04-13,"Brussels","0-9",0.714285714285714,0.571428571428571,1.28571428571429
2020-04-13,"Brussels","10-19",0.857142857142857,0.714285714285714,1.57142857142857
2020-04-13,"Brussels","20-29",5,3.14285714285714,8.14285714285714
2020-04-13,"Brussels","30-39",6.28571428571429,3.14285714285714,9.42857142857143
2020-04-13,"Brussels","40-49",7.57142857142857,5,12.5714285714286
2020-04-13,"Brussels","50-59",7.28571428571429,5.14285714285714,12.4285714285714
2020-04-13,"Brussels","60-69",4.14285714285714,8,12.1428571428571
2020-04-13,"Brussels","70-79",5.71428571428571,8,13.7142857142857
2020-04-13,"Brussels","80-89",17.1428571428571,10.1428571428571,27.2857142857143
2020-04-13,"Brussels","90+",15.1428571428571,4.85714285714286,20
2020-04-13,"Flanders","0-9",1.57142857142857,1.42857142857143,3
2020-04-13,"Flanders","10-19",4.28571428571429,2.14285714285714,6.42857142857143
2020-04-13,"Flanders","20-29",49.8571428571429,12.5714285714286,62.4285714285714
2020-04-13,"Flanders","30-39",51.2857142857143,9.71428571428571,61
2020-04-13,"Flanders","40-49",56.2857142857143,15.2857142857143,71.5714285714286
2020-04-13,"Flanders","50-59",68.5714285714286,32.2857142857143,100.857142857143
2020-04-13,"Flanders","60-69",29.1428571428571,26.1428571428571,55.2857142857143
2020-04-13,"Flanders","70-79",47,41.5714285714286,88.5714285714286
2020-04-13,"Flanders","80-89",176.285714285714,75.1428571428571,251.428571428571
2020-04-13,"Flanders","90+",117.285714285714,31.5714285714286,148.857142857143
2020-04-13,"Wallonia","10-19",2.14285714285714,1.28571428571429,3.42857142857143
2020-04-13,"Wallonia","20-29",33.7142857142857,8.57142857142857,42.2857142857143
2020-04-13,"Wallonia","30-39",41.7142857142857,11.8571428571429,53.5714285714286
2020-04-13,"Wallonia","40-49",46,14.2857142857143,60.2857142857143
2020-04-13,"Wallonia","50-59",38.4285714285714,20.4285714285714,58.8571428571429
2020-04-13,"Wallonia","60-69",13.7142857142857,18,31.7142857142857
2020-04-13,"Wallonia","70-79",20.8571428571429,19,39.8571428571429
2020-04-13,"Wallonia","80-89",52,21.8571428571429,73.8571428571429
2020-04-13,"Wallonia","90+",27.1428571428571,6.28571428571429,33.4285714285714
2020-04-14,"Brussels","0-9",0.714285714285714,0.571428571428571,1.28571428571429
2020-04-14,"Brussels","20-29",5.14285714285714,3.28571428571429,8.42857142857143
2020-04-14,"Brussels","30-39",6.28571428571429,3.14285714285714,9.42857142857143
2020-04-14,"Brussels","40-49",10.1428571428571,5.28571428571429,15.4285714285714
2020-04-14,"Brussels","50-59",6.85714285714286,5.42857142857143,12.2857142857143
2020-04-14,"Brussels","60-69",5,7.85714285714286,12.8571428571429
2020-04-14,"Brussels","70-79",6.14285714285714,7.14285714285714,13.2857142857143
2020-04-14,"Brussels","80-89",18.4285714285714,10.2857142857143,28.7142857142857
2020-04-14,"Brussels","90+",16.2857142857143,5,21.2857142857143
2020-04-14,"Flanders","0-9",1.71428571428571,1.42857142857143,3.14285714285714
2020-04-14,"Flanders","10-19",4.28571428571429,2.14285714285714,6.42857142857143
2020-04-14,"Flanders","20-29",52.2857142857143,11,63.2857142857143
2020-04-14,"Flanders","30-39",48,10.4285714285714,58.4285714285714
2020-04-14,"Flanders","40-49",54.5714285714286,14.5714285714286,69.1428571428571
2020-04-14,"Flanders","50-59",69.1428571428571,30.5714285714286,99.7142857142857
2020-04-14,"Flanders","60-69",28.7142857142857,27.2857142857143,56
2020-04-14,"Flanders","70-79",47.4285714285714,40.7142857142857,88.1428571428571
2020-04-14,"Flanders","80-89",171.142857142857,71.2857142857143,242.428571428571
2020-04-14,"Flanders","90+",114.142857142857,31,145.142857142857
2020-04-14,"Wallonia","10-19",2.42857142857143,1.14285714285714,3.57142857142857
2020-04-14,"Wallonia","20-29",36.7142857142857,9.71428571428571,46.4285714285714
2020-04-14,"Wallonia","30-39",45.4285714285714,12.1428571428571,57.5714285714286
2020-04-14,"Wallonia","40-49",44.8571428571429,12.2857142857143,57.1428571428571
2020-04-14,"Wallonia","50-59",40.4285714285714,19.2857142857143,59.7142857142857
2020-04-14,"Wallonia","60-69",13.5714285714286,16.1428571428571,29.7142857142857
2020-04-14,"Wallonia","70-79",21.5714285714286,18.5714285714286,40.1428571428571
2020-04-14,"Wallonia","80-89",56.2857142857143,21.8571428571429,78.1428571428571
2020-04-14,"Wallonia","90+",29,5.71428571428571,34.7142857142857
2020-04-15,"Brussels","10-19",0.857142857142857,0.714285714285714,1.57142857142857
2020-04-15,"Brussels","20-29",5.42857142857143,3.14285714285714,8.57142857142857
2020-04-15,"Brussels","30-39",6.14285714285714,3.71428571428571,9.85714285714286
2020-04-15,"Brussels","40-49",8.57142857142857,4.85714285714286,13.4285714285714
2020-04-15,"Brussels","50-59",6.57142857142857,5.14285714285714,11.7142857142857
2020-04-15,"Brussels","60-69",5.42857142857143,8.14285714285714,13.5714285714286
2020-04-15,"Brussels","70-79",6.28571428571429,6.28571428571429,12.5714285714286
2020-04-15,"Brussels","80-89",17,9.85714285714286,26.8571428571429
2020-04-15,"Brussels","90+",15,5.14285714285714,20.1428571428571
2020-04-15,"Flanders","10-19",4.71428571428571,2.28571428571429,7
2020-04-15,"Flanders","20-29",52.4285714285714,11.7142857142857,64.1428571428571
2020-04-15,"Flanders","30-39",48.4285714285714,11.5714285714286,60
2020-04-15,"Flanders","40-49",52.1428571428571,14.2857142857143,66.4285714285714
2020-04-15,"Flanders","50-59",64,28.5714285714286,92.5714285714286
2020-04-15,"Flanders","60-69",28.7142857142857,25.5714285714286,54.2857142857143
2020-04-15,"Flanders","70-79",46.2857142857143,39.2857142857143,85.5714285714286
2020-04-15,"Flanders","80-89",165.714285714286,63.1428571428571,228.857142857143
2020-04-15,"Flanders","90+",105.571428571429,27.2857142857143,132.857142857143
2020-04-15,"Wallonia","0-9",1.14285714285714,1.28571428571429,2.42857142857143
2020-04-15,"Wallonia","10-19",2.42857142857143,1.14285714285714,3.57142857142857
2020-04-15,"Wallonia","20-29",37,10.7142857142857,47.7142857142857
2020-04-15,"Wallonia","30-39",45.2857142857143,12.1428571428571,57.4285714285714
